ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor
38294,2021,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38295,2021,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38296,2021,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38297,2021,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38298,2021,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38299,2022,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1897073952381061
38300,2022,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1797239898060924
38301,2022,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1724042343710352
38302,2022,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1864512874102675
38303,2022,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1968666668871351
38304,2022,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38305,2022,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38306,2022,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38307,2022,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38308,2022,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38309,2022,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38310,2022,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38311,2023,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.2054807542931467
38312,2023,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1848924167233363
38313,2023,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1538088951715116
38314,2023,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1852193591139574
38315,2023,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1903078876311361
38316,2023,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38317,2023,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38318,2023,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38319,2023,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38320,2023,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38321,2023,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38322,2023,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38323,2024,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1824207718621603
38324,2024,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1856000350198211
38325,2024,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.16288335386369
38326,2024,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1655344484014935
38327,2024,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.1890153872496179
38328,2024,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38329,2024,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38330,2024,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38331,2024,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38332,2024,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38333,2024,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38334,2024,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38335,2025,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.2095162570798848
38336,2025,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.2110363759839836
38337,2025,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.2256630004594779
38338,2025,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.2284746450251743
38339,2025,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.296330941255343
38340,2025,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38341,2025,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38342,2025,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38343,2025,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38344,2025,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38345,2025,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38346,2025,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO NACIONAL LIMITADA,0.0
38347,2021,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.904713520370444
38349,2021,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7606132162170596
38350,2021,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1506806772375753
38351,2021,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.8404215953633822
38353,2021,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7034550234474644
38354,2021,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1380325239195746
38355,2021,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.83030600758142
38357,2021,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7504213318022235
38358,2021,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1489663651026891
38359,2021,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.849662193835931
38361,2021,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7459754733247494
38362,2021,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1477482106591132
38363,2021,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.8586758420842404
38365,2021,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7207188360964184
38366,2021,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1466258507995351
38368,2021,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38369,2021,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38371,2021,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38372,2021,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38374,2021,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38375,2021,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38377,2021,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38378,2021,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38380,2021,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38381,2021,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38383,2021,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38384,2021,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38386,2021,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38387,2021,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38388,2022,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.820468399019146
38390,2022,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7655646104657714
38391,2022,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1356072776904251
38392,2022,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.829239770878479
38394,2022,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.6619231386760902
38395,2022,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1293434694960945
38396,2022,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.757009764128714
38398,2022,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7533235612871245
38399,2022,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1429944586855519
38400,2022,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.761829670875801
38402,2022,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7476688647917126
38403,2022,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1431454051133332
38404,2022,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.7105138295247406
38406,2022,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7032333749594563
38407,2022,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1369713013706337
38409,2022,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38410,2022,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38412,2022,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38413,2022,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38415,2022,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38416,2022,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38418,2022,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38419,2022,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38421,2022,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38422,2022,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38424,2022,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38425,2022,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38427,2022,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38428,2022,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38429,2023,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.6566722575954973
38431,2023,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7581562541710132
38432,2023,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.125338527847702
38433,2023,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.650113120387197
38435,2023,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7520596638210315
38436,2023,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1226533051911262
38437,2023,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.5710330275117235
38439,2023,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.6741791376607598
38440,2023,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1214660413949289
38441,2023,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.561488163185968
38443,2023,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7399146609649048
38444,2023,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1297245709109808
38445,2023,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.4644590417080505
38447,2023,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7141293304491416
38448,2023,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1261159252678385
38450,2023,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38451,2023,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38453,2023,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38454,2023,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38456,2023,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38457,2023,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38459,2023,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38460,2023,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38462,2023,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38463,2023,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38465,2023,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38466,2023,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38468,2023,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38469,2023,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38470,2024,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.413132228371916
38472,2024,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7398420261851347
38473,2024,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.114850173501283
38474,2024,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.4500142718225493
38476,2024,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.734216468217788
38477,2024,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1146310681631906
38478,2024,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.423259481249611
38480,2024,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7288546151207622
38481,2024,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1184153906251626
38482,2024,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.4375133601041417
38484,2024,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7229832843546518
38485,2024,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.1166294400792892
38486,2024,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,2.450272582165994
38488,2024,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.7064617694232136
38489,2024,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.115517987106179
38491,2024,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38492,2024,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38494,2024,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38495,2024,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38497,2024,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38498,2024,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38500,2024,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38501,2024,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38503,2024,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38504,2024,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38506,2024,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38507,2024,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
38509,2024,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA,0.0
