ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor,categoria
3584,2025,5,Indicador de rentabilidad sobre el capital invertido - ROIC,CASA NACIONAL DEL PROFESOR,0.0677429278058656,Megas
3585,2025,5,Indicador de rentabilidad sobre recursos propios - ROE,CASA NACIONAL DEL PROFESOR,0.2265832914744934,Megas
3586,2025,6,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3587,2025,7,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3588,2025,8,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3589,2025,9,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3590,2025,10,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3591,2025,11,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3592,2025,12,Indicador de margen neto,CASA NACIONAL DEL PROFESOR,0.0,Megas
3593,2021,1,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1764740330502637,Megas
3594,2021,2,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1540192571633679,Megas
3595,2021,3,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1617622198790112,Megas
3596,2021,4,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1592837926303103,Megas
3597,2021,5,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1636939301131578,Megas
3598,2021,6,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3599,2021,7,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3600,2021,8,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3601,2021,9,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3602,2021,10,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3603,2021,11,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3604,2021,12,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3605,2022,1,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1506308111048502,Megas
3606,2022,2,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.18059396142231,Megas
3607,2022,3,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1622571391474168,Megas
3608,2022,4,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1564694424249213,Megas
3609,2022,5,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1594914001137521,Megas
3610,2022,6,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3611,2022,7,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3612,2022,8,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3613,2022,9,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3614,2022,10,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3615,2022,11,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3616,2022,12,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3617,2023,1,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1696574370104596,Megas
3618,2023,2,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1714543815958114,Megas
3619,2023,3,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1623288308080702,Megas
3620,2023,4,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1835576914512051,Megas
3621,2023,5,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1906999322576171,Megas
3622,2023,6,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3623,2023,7,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3624,2023,8,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3625,2023,9,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3626,2023,10,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3627,2023,11,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3628,2023,12,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3629,2024,1,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1897286487949602,Megas
3630,2024,2,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.192900952079561,Megas
3631,2024,3,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1960080845483913,Megas
3632,2024,4,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1822638900596999,Megas
3633,2024,5,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1956114661243717,Megas
3634,2024,6,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3635,2024,7,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3636,2024,8,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3637,2024,9,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3638,2024,10,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3639,2024,11,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3640,2024,12,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3641,2025,1,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1633459807873701,Megas
3642,2025,2,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1654715957709055,Megas
3643,2025,3,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1719119874497688,Megas
3644,2025,4,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1816060392051789,Megas
3645,2025,5,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.1800857141122321,Megas
3646,2025,6,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3647,2025,7,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3648,2025,8,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3649,2025,9,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3650,2025,10,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3651,2025,11,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3652,2025,12,Indicador de Riesgo de Liquidez - IRL,CASA NACIONAL DEL PROFESOR,0.0,Megas
3653,2021,1,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1898752834993305,Pequeñas
3655,2021,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2155627251473214,Pequeñas
3656,2021,1,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0456625987838319,Pequeñas
3657,2021,2,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1380462689222453,Pequeñas
3659,2021,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.1926218010221685,Pequeñas
3660,2021,2,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.042790837460388,Pequeñas
3661,2021,3,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1282705082163134,Pequeñas
3663,2021,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2113164269135458,Pequeñas
3664,2021,3,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0489136071870581,Pequeñas
3665,2021,4,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1287797897230316,Pequeñas
3667,2021,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2095444841346901,Pequeñas
3668,2021,4,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0482501417428955,Pequeñas
3669,2021,5,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.178723791746951,Pequeñas
3671,2021,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2018265082164983,Pequeñas
3672,2021,5,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0439072597215071,Pequeñas
3674,2021,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3675,2021,6,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3677,2021,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3678,2021,7,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3680,2021,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3681,2021,8,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3683,2021,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3684,2021,9,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3686,2021,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3687,2021,10,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3689,2021,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3690,2021,11,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3692,2021,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3693,2021,12,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3694,2022,1,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.180845716644782,Pequeñas
3696,2022,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2086907865216966,Pequeñas
3697,2022,1,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0421499863706111,Pequeñas
3698,2022,2,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1859801869656053,Pequeñas
3700,2022,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.1862160243362976,Pequeñas
3701,2022,2,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0440166496182457,Pequeñas
3702,2022,3,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.179692001833217,Pequeñas
3704,2022,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2055698415634279,Pequeñas
3705,2022,3,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0461000504776809,Pequeñas
3706,2022,4,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1831580632054048,Pequeñas
3708,2022,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2035900236977952,Pequeñas
3709,2022,4,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0453276671445599,Pequeñas
3710,2022,5,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.195916426955718,Pequeñas
3712,2022,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.1959104911702112,Pequeñas
3713,2022,5,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0447421697502126,Pequeñas
3715,2022,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3716,2022,6,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3718,2022,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3719,2022,7,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3721,2022,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3722,2022,8,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3724,2022,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3725,2022,9,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3727,2022,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3728,2022,10,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3730,2022,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3731,2022,11,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3733,2022,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3734,2022,12,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3735,2023,1,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1685959461882571,Pequeñas
3737,2023,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.1847650476373742,Pequeñas
3738,2023,1,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.04388456481479,Pequeñas
3739,2023,2,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1721976884891758,Pequeñas
3741,2023,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2114133279335135,Pequeñas
3742,2023,2,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0437549447082882,Pequeñas
3743,2023,3,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1593399659601993,Pequeñas
3745,2023,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.1950178676218259,Pequeñas
3746,2023,3,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.044609082283563,Pequeñas
3747,2023,4,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1635610690869245,Pequeñas
3749,2023,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2080643197011586,Pequeñas
3750,2023,4,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0469553511985809,Pequeñas
3751,2023,5,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1693401356945785,Pequeñas
3753,2023,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2063483705534093,Pequeñas
3754,2023,5,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0464317259899276,Pequeñas
3756,2023,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3757,2023,6,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3759,2023,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3760,2023,7,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3762,2023,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3763,2023,8,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3765,2023,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3766,2023,9,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3768,2023,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3769,2023,10,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3771,2023,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3772,2023,11,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3774,2023,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3775,2023,12,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3776,2024,1,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1720480672013165,Pequeñas
3778,2024,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2128397027408201,Pequeñas
3779,2024,1,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0435761243321152,Pequeñas
3780,2024,2,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1793029418709071,Pequeñas
3782,2024,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2124888351167329,Pequeñas
3783,2024,2,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0430459837942799,Pequeñas
3784,2024,3,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1628899941572204,Pequeñas
3786,2024,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2108400975141978,Pequeñas
3787,2024,3,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0552870523037438,Pequeñas
3788,2024,4,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1648712380535882,Pequeñas
3790,2024,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2099418586082791,Pequeñas
3791,2024,4,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0549989690705409,Pequeñas
3792,2024,5,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1700822452290955,Pequeñas
3794,2024,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2082976025011449,Pequeñas
3795,2024,5,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0544274883671705,Pequeñas
3797,2024,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3798,2024,6,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3800,2024,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3801,2024,7,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3803,2024,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3804,2024,8,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3806,2024,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3807,2024,9,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3809,2024,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3810,2024,10,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3812,2024,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3813,2024,11,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3815,2024,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3816,2024,12,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3817,2025,1,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.184344661057321,Pequeñas
3819,2025,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2114975405476585,Pequeñas
3820,2025,1,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0443278384631263,Pequeñas
3821,2025,2,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1745762242934432,Pequeñas
3823,2025,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2113439453195608,Pequeñas
3824,2025,2,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0441710369092456,Pequeñas
3825,2025,3,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.1657550053900243,Pequeñas
3827,2025,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2110405872596542,Pequeñas
3828,2025,3,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0481217135205581,Pequeñas
3829,2025,4,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.156804098112583,Pequeñas
3831,2025,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2092556400344211,Pequeñas
3832,2025,4,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0477933957993246,Pequeñas
3833,2025,5,Quebranto Patrimonial,CESCA COOPERATIVA DE AHORRO Y CREDITO,1.176658503310419,Pequeñas
3835,2025,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.2021581172918696,Pequeñas
3836,2025,5,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0451506172716623,Pequeñas
3838,2025,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3839,2025,6,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3841,2025,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3842,2025,7,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3844,2025,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3845,2025,8,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3847,2025,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3848,2025,9,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3850,2025,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
3851,2025,10,Relación entre el Capital Institucional y el Activo Total,CESCA COOPERATIVA DE AHORRO Y CREDITO,0.0,Pequeñas
