ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor,categoria
30886,2022,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.8160748643911361,Medianas
30887,2022,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7377218832875437,Medianas
30888,2022,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6706933534894696,Medianas
30889,2022,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6616450204114425,Medianas
30890,2022,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6672344326617857,Medianas
30891,2022,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4770107543712515,Medianas
30892,2022,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5203334132796394,Medianas
30893,2022,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4747492716180028,Medianas
30894,2022,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.476546283722659,Medianas
30895,2022,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5181147597228083,Medianas
30896,2022,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5781183039153417,Medianas
30897,2023,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5825495567273374,Medianas
30898,2023,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5437399249684085,Medianas
30899,2023,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7181180895453383,Medianas
30900,2023,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.596870163147929,Medianas
30901,2023,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5886845528362505,Medianas
30902,2023,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6971949813202061,Medianas
30903,2023,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7058184232160815,Medianas
30904,2023,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6890169281860528,Medianas
30905,2023,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6900849061694871,Medianas
30906,2023,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7438971333360567,Medianas
30907,2023,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7206406755832093,Medianas
30908,2023,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.8173808093625804,Medianas
30909,2024,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.9049536113417148,Medianas
30910,2024,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.9184253275382336,Medianas
30911,2024,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,1.061047734009362,Medianas
30912,2024,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,1.0064375954635771,Medianas
30913,2024,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.8885332045101472,Medianas
30914,2024,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.7336621222045758,Medianas
30915,2024,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.6210437904914802,Medianas
30916,2024,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5979906212142633,Medianas
30917,2024,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5033917804855002,Medianas
30918,2024,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4808980586807265,Medianas
30919,2024,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5031093175460366,Medianas
30920,2024,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4994455692701611,Medianas
30921,2025,1,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5013684530491533,Medianas
30922,2025,2,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4645770154406057,Medianas
30923,2025,3,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4712363420669436,Medianas
30924,2025,4,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4707753141673456,Medianas
30925,2025,5,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4745318778837833,Medianas
30926,2025,6,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5292795731756992,Medianas
30927,2025,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5231156325375209,Medianas
30928,2025,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5043644205430442,Medianas
30929,2025,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.486413670388226,Medianas
30930,2025,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4732162081366796,Medianas
30931,2025,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.4714318768374899,Medianas
30932,2025,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,0.5161109224295262,Medianas
30933,2022,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2749484914761182,Medianas
30935,2022,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7268230550106969,Medianas
30936,2022,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0912381253054685,Medianas
30937,2022,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2710888941089864,Medianas
30939,2022,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.727337449832103,Medianas
30940,2022,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0916507187412027,Medianas
30941,2022,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2613012669653858,Medianas
30943,2022,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7249353110545994,Medianas
30944,2022,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.093719652668506,Medianas
30945,2022,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.262422224505938,Medianas
30947,2022,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7234133340052818,Medianas
30948,2022,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0940005087306473,Medianas
30949,2022,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.264190027153531,Medianas
30951,2022,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7239832314683384,Medianas
30952,2022,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0918075356497129,Medianas
30953,2022,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2585861633576187,Medianas
30955,2022,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7188105957712306,Medianas
30956,2022,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0881081705721406,Medianas
30957,2022,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2608100615706754,Medianas
30959,2022,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7240365294717586,Medianas
30960,2022,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0870119103934274,Medianas
30961,2022,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2660640803866152,Medianas
30963,2022,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.722140251804617,Medianas
30964,2022,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0866004669092751,Medianas
30965,2022,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2726476164066098,Medianas
30967,2022,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7213072631540196,Medianas
30968,2022,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0866270026646595,Medianas
30969,2022,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2705198405930864,Medianas
30971,2022,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7137647518195664,Medianas
30972,2022,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0872538079424624,Medianas
30973,2022,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.276385112858491,Medianas
30975,2022,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7091757619994572,Medianas
30976,2022,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0870381837507855,Medianas
30977,2022,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2614755065033008,Medianas
30979,2022,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7060395615752303,Medianas
30980,2022,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0884617728407219,Medianas
30981,2023,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2661347425159704,Medianas
30983,2023,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8253520970372334,Medianas
30984,2023,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0872689409130586,Medianas
30985,2023,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2717084964166263,Medianas
30987,2023,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8314915356323235,Medianas
30988,2023,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0878935439317575,Medianas
30989,2023,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.277848334045928,Medianas
30991,2023,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8446884813675091,Medianas
30992,2023,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0880974264419108,Medianas
30993,2023,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2770387811890933,Medianas
30995,2023,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8435327166770505,Medianas
30996,2023,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.087965912395847,Medianas
30997,2023,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.272245942660502,Medianas
30999,2023,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.835630238458853,Medianas
31000,2023,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.086532496494275,Medianas
31001,2023,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2768356332554294,Medianas
31003,2023,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8357574692086044,Medianas
31004,2023,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0856499724972547,Medianas
31005,2023,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2782670547950812,Medianas
31007,2023,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8316164236391019,Medianas
31008,2023,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.084959564627366,Medianas
31009,2023,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2818620192817296,Medianas
31011,2023,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.831978551640677,Medianas
31012,2023,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0809051408179814,Medianas
31013,2023,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2867876216745653,Medianas
31015,2023,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8346522703237201,Medianas
31016,2023,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0802148294592568,Medianas
31017,2023,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2854986317402002,Medianas
31019,2023,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.829588352636472,Medianas
31020,2023,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0784176280595515,Medianas
31021,2023,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2808645499149187,Medianas
31023,2023,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8207369265055573,Medianas
31024,2023,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0765782402858638,Medianas
31025,2023,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2605942420068876,Medianas
31027,2023,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8125774968322835,Medianas
31028,2023,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0781607620691315,Medianas
31029,2024,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2633334189219871,Medianas
31031,2024,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8136333414425535,Medianas
31032,2024,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0785739919837623,Medianas
31033,2024,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2602272332915052,Medianas
31035,2024,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8102896327153906,Medianas
31036,2024,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0778573428149214,Medianas
31037,2024,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2579511101056469,Medianas
31039,2024,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8090868559297232,Medianas
31040,2024,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0789298063687,Medianas
31041,2024,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2570356887702,Medianas
31043,2024,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.8012916430808756,Medianas
31044,2024,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0775803596496635,Medianas
31045,2024,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2529515128573776,Medianas
31047,2024,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7948518472778474,Medianas
31048,2024,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0766318297869756,Medianas
31049,2024,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2511620655437692,Medianas
31051,2024,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7890158344801345,Medianas
31052,2024,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0757861607819791,Medianas
31053,2024,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2527640443776131,Medianas
31055,2024,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7847712265509794,Medianas
31056,2024,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0756294611898957,Medianas
31057,2024,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2494116406005151,Medianas
31059,2024,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7845912263143853,Medianas
31060,2024,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0749131588282601,Medianas
31061,2024,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2595692410154935,Medianas
31063,2024,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7909723862710846,Medianas
31064,2024,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0743258929338167,Medianas
31065,2024,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.263966169792517,Medianas
31067,2024,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7820571694380885,Medianas
31068,2024,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0749244585544671,Medianas
31069,2024,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2657329374295163,Medianas
31071,2024,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7799339116839532,Medianas
31072,2024,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0755293227769428,Medianas
31073,2024,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2493051954509924,Medianas
31075,2024,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7711886877000459,Medianas
31076,2024,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0754776976119722,Medianas
31077,2025,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.252732659296986,Medianas
31079,2025,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7786409584859068,Medianas
31080,2025,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.0750189375792445,Medianas
31081,2025,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,1.2573363370592716,Medianas
31083,2025,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DE TELECOMUNICACIONES DE CUCUTA LTDA.,0.7790642560011367,Medianas
