Año,Mes,índice CAMEL,CAJA COOPERATIVA CREDICOOP,CAJA COOPERATIVA PETROLERA,CASA NACIONAL DEL PROFESOR,COOPANTEX COOPERATIVA DE AHORRO Y CREDITO,COOPERATIVA AHORRO Y CREDITO GOMEZ PLATA LTDA.,COOPERATIVA BELEN AHORRO Y CREDITO,COOPERATIVA CALDENSE DEL PROFESOR,COOPERATIVA DE AHORRO Y CREDITO BERLIN,COOPERATIVA DE AHORRO Y CREDITO COLANTA,COOPERATIVA DE AHORRO Y CREDITO CONGENTE,COOPERATIVA DE AHORRO Y CREDITO COOMPARTIR,COOPERATIVA DE AHORRO Y CREDITO COOTRAIPI,COOPERATIVA DE AHORRO Y CREDITO COOYAMOR,COOPERATIVA DE AHORRO Y CREDITO CREAFAM,COOPERATIVA DE AHORRO Y CREDITO CREAR LTDA CREARCOP,COOPERATIVA DE AHORRO Y CREDITO DE AIPE,COOPERATIVA DE AHORRO Y CREDITO DE CHIPAQUE,COOPERATIVA DE AHORRO Y CREDITO DE DROGUISTAS DETALLISTAS,COOPERATIVA DE AHORRO Y CREDITO DE SANTANDER LIMITADA,COOPERATIVA DE AHORRO Y CREDITO DE SURAMERICA,COOPERATIVA DE AHORRO Y CREDITO DE TENJO,COOPERATIVA DE AHORRO Y CREDITO DE TRABAJADORES UNIDOS POR EL PROGRESO,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,COOPERATIVA DE AHORRO Y CREDITO DEL NUCLEO FAMILIAR DE LOS TRAB.DE ECP.LTDA,COOPERATIVA DE AHORRO Y CREDITO FINANCIAFONDOS,COOPERATIVA DE AHORRO Y CREDITO LA GRANJA LTDA.,COOPERATIVA DE AHORRO Y CREDITO LA PLAYA DE BELEN LTDA,COOPERATIVA DE AHORRO Y CREDITO PARA EL BIENESTAR SOCIAL,COOPERATIVA DE AHORRO Y CREDITO RIACHON LTDA.,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL,COOPERATIVA DE AHORRO Y CREDITO SOCIAL LTDA PROSPERANDO,COOPERATIVA DE AHORRO Y CREDITO TABACALERA Y AGROPECUARIA LTDA,COOPERATIVA DE AHORRO Y CREDITO UNIVERSIDAD SANTO TOMAS,COOPERATIVA DE EMPLEADOS DEL SECTOR COOPERATIVO LTDA.,COOPERATIVA DE EMPLEADOS SURAMERICANA,COOPERATIVA DE FOMENTO E INVERSION SOCIAL POPULAR,COOPERATIVA DE LA UNIVERSIDAD NACIONAL DE COLOMBIA,COOPERATIVA DE LOS PROFESIONALES DE LA SALUD COASMEDAS,COOPERATIVA DE LOS TRABAJADORES DEL INSTITUTO DE LOS SEGUROS SOCIALES,COOPERATIVA DE MUJERES PARA LA PROMOCION INTEGRAL,COOPERATIVA DE PROFESIONALES DE CALDAS,COOPERATIVA DE PROFESORES DE LA U NACIONAL DE COLOMBIA,COOPERATIVA DE PROMOCION SOCIAL,COOPERATIVA DE TRABAJADORES DE BAVARIA DIRECCION Y VENTAS LTDA,COOPERATIVA DE TRABAJADORES DE LA EDUCACION DEL RISARALDA,COOPERATIVA DE TRABAJADORES DE LAS EMPRESAS DEPARTAMENTALES DE ANTIOQU,COOPERATIVA DE TRABAJADORES DEL SENA,COOPERATIVA DE TRABAJADORES DEPARTAMENTALES DE ANTIOQUIA,COOPERATIVA DE TRABAJADORES Y PENSIONADOS DE LA E.A.A.B.,COOPERATIVA DE TT DE EL COLOMBIANO LTDA.,COOPERATIVA DE YARUMAL,COOPERATIVA DEL MAGISTERIO,COOPERATIVA DIOCESANA DEL CLERO LTDA,COOPERATIVA ESPECIALIZADA DE AHORRO Y CREDITO AFROAMERICANA,COOPERATIVA ESPECIALIZADA DE AHORRO Y CREDITO DE LA ORINOQUIA,COOPERATIVA FINANCIERA CAFETERA,COOPERATIVA FINANCIERA SAN FRANCISCO,COOPERATIVA FRATERNIDAD SACERDOTAL LTDA,COOPERATIVA INTEGRAL AGROPECUARIA LA PAZ LTDA,COOPERATIVA INTEGRAL PARA EL DESARROLLO SOCIAL Y ECONOMICO DE TEORAMA,COOPERATIVA LA ROSA,COOPERATIVA LATINOAMERICANA DE AHORRO Y CREDITO,COOPERATIVA LEON XIII DE MACEO LTDA,COOPERATIVA MEDICA DE ANTIOQUIA LTDA,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,COOPERATIVA MULTIACTIVA COOMONOMEROS,COOPERATIVA MULTIACTIVA DE EL PAUJIL CAQUETA LIMITADA,COOPERATIVA MULTIACTIVA DE LA AVIACION CIVIL COLOMBIANA,COOPERATIVA MULTIACTIVA DE LOS TRABAJADORES DEL ISS,COOPERATIVA MULTIACTIVA DE PROFESIONALES DE SANTANDER LTDA,COOPERATIVA MULTIACTIVA DEL GUAINIA,COOPERATIVA MULTIACTIVA DEL INEM DE IBAGUE,COOPERATIVA MULTIACTIVA EL BAGRE LTDA,COOPERATIVA MULTIEMPRESAS,COOPERATIVA MULTISERVICIOS BARICHARA LTDA,COOPERATIVA NACIONAL EDUCATIVA DE AHORRO Y CREDITO,COOPERATIVA PARA EL BIENESTAR SOCIAL,COOPERATIVA SAN SIMON,COOPERATIVA SAN VICENTE DE PAUL LTDA.,COOPERATIVA TELEPOSTAL LTDA,COOPERATIVA TEXAS LTDA,COPERATIVA INDEPENDIENTE DE EMPLEADOS DE ANTIOQUIA,COPERATIVA MULTIACTIVA DE EDUCADORES DE BOYACA,COPROCENVA COOPERATIVA DE AHORRO Y CREDITO,EMPRESA COOPERATIVA DE AHORRO Y CREDITO SIGLO XX LTDA.,FINANCIERA COOPERATIVA COLOMBIANA DE INGENIEROS,GRAN COOPERATIVA DE ENERGIA ELECTRICA Y RECURSOS NATURALES,"MULTIACTIVA EL ROBLE, ENTIDAD COOPERATIVA"
2014,1,Indicador de Cobertura de la Cartera Total en Riesgo,0.005838607371581656,0.0004174656595454825,0.0,0.01742626692493236,0.0,0.004162096577045218,0.0,0.0,0.008715037240280282,0.037376841647554906,0.0,0.0003357091571340295,0.012015303041402602,0.2929338952546376,0.019685935542610212,1.257614736025981,9.271407690530132e-05,0.26539329759241426,0.23371213388793574,0.021989230278061003,0.04351782227489033,0.0,3.47385714288261e-05,0.0,2.7857174158337394,0.7655384453849937,1.2866684784038545,0.0,0.0,0.19075009540975912,0.00512494559096653,0.002415573099795128,0.0,0.0014077709328046873,0.0,0.0,0.0,0.0,1.780572705850606e-05,0.0,0.09571260508223826,0.022555670252194585,0.003323245093774621,0.0,0.0,0.0,0.0,0.007807694974012377,0.0,0.0,0.000674169959254226,0.0,0.13838472123856013,0.564204351968373,0.02382377984159052,0.019658278361604033,0.211968562542831,0.48087705154811433,0.12719976939401142,0.28565453860848494,0.0,0.027593584907815445,0.0,0.0,0.0,0.0,1.5890372723427688,0.0,0.0,0.05210273691759176,0.3534892762902675,0.0,0.00909214985851086,0.0,0.1206268377274159,0.0,0.0,0.017245753165867395,0.0,0.0,0.0,0.04898842886817637,0.0,0.07381808532211905,0.0,0.10400673893405399,0.0,9.432010425684852e-05
2014,1,Indicador de calidad por riesgo,0.10876393809854062,0.11032421538215997,0.03178689717062937,0.07803437308212309,0.05970191593581413,0.05228765960721517,0.0,0.08910568405644437,0.019232849277649892,0.04930939705717427,0.0769480198982408,0.05968239555248702,0.04118977681023172,0.018937701508524838,0.05795660711316664,0.06257823594840597,0.08910181913715849,0.008460485292769255,0.05886835169588107,0.012556741276133196,0.06405514970673531,0.005529664662051786,0.07432215986470703,0.008942080381697956,0.013147444443198006,0.10755213862014561,0.024484883237058795,0.01822081796543653,0.019954769311607334,0.0454299812351441,0.053758901570896384,0.027242291723056557,0.04411422980080102,0.03943585951561522,0.03161392630077098,0.04841670112461112,0.029611123361518263,0.04403598858072521,0.02618202412180849,0.030906800042239047,0.07632489760941846,0.04652586181196238,0.06553445826118577,0.03533455197155075,0.04090068207228482,0.03453092257564329,0.029369411793012223,0.016979860992333496,0.023687861345163805,0.0017268587213601103,0.0357811834224358,0.05750193173899228,0.01114185022137992,0.23023183716434398,0.018191520804449114,0.038900214684270344,0.03402397767828545,0.017882686147567297,0.05829798466283083,0.021293487528544583,0.049080377828106966,0.05437719485788543,0.04952987727661487,0.06741230904997379,0.061929997810573664,0.014704238945434028,0.11182892508754524,0.05804258003787035,0.08557296225325954,0.022416258629960918,0.09597058074912908,0.06487371632626306,0.12318421529723235,0.0005206710481411066,0.040712232355548945,0.03844275734509399,0.03453223626307733,0.050976397612569245,0.06534099093605598,0.02689614654524222,0.01743356603675431,0.06072676821593223,0.04184572381945388,0.019537091428821932,0.07848981956820379,0.051485007134412356,0.02337832655287878,0.019846664723251844
2014,1,Indicador de calidad por riesgo con castigos,0.01105262440037079,0.038308518477715124,0.0035022643441355752,0.039452627419871815,0.037028083448304584,0.036175192600728566,0.0,0.012444434907822497,0.0035666696541896354,0.04577769133888406,0.06545296611849707,0.02316457374054029,0.03068357208200421,0.05427563067368844,0.07575714178741907,0.04736161051678566,0.0006158804443072429,0.0012685466811251148,0.0685735293937581,0.051132173677781216,0.027439415633030838,0.0013991227794092097,0.013089830609878622,0.003504585854734524,0.038030714923165496,0.07246186173238549,1.3512441236630058e-11,0.005213769002047132,0.0022419016341342014,0.009028762322933245,0.021016251431177246,0.018275997040365893,0.00039303043596250275,0.014212928667659453,0.022849449445664458,0.0025193473755804213,0.0025627575028935334,0.05831993434108715,1.2142659663054624e-13,0.013344792810960585,0.022724281797129497,5.92298549135794e-13,0.03843480750252572,0.00010359851413586293,0.0004010457523978862,0.023450431277519487,0.011468245966786587,0.03648487419807832,0.0014862485738936966,0.0004743940327435704,0.01638741205996794,0.00043384619901331526,8.828484563494209e-12,1.0024299489363176e-10,0.015815869933045658,0.03944083976949372,0.008683996323993783,0.005589588797585041,0.019139159890813773,0.0031362082466794795,0.07140608099841976,0.020927438717245613,0.008893548275257929,0.014790212228481845,0.031547214780645455,0.001445359472914553,0.00849845632252378,0.00754355040397811,0.02210768962646322,0.022678936971601685,0.01201577092171758,2.954833638413538e-11,0.020099652130330513,2.84100208852192e-05,0.008711911199420795,0.023150848983008284,0.001625520287785719,0.05833195409490612,0.10102659265418071,0.00685344251247864,0.0010732642517541126,0.04577238318029192,0.0007842786303590707,0.008800202964470753,0.07206071433508654,0.085476250389251,0.008263891661039132,0.0038745151643325656
2014,2,Indicador de Cobertura de la Cartera Total en Riesgo,0.015328418459996381,0.00044547737529720575,0.0,0.017244056545455216,0.0,0.004460567913043325,0.0,0.0,0.008762039926134429,0.037481211367982784,0.0,0.00028704136162172343,0.017359777896535915,0.30442728189130636,0.030641873006105613,1.3297950101143234,8.389162628263034e-05,0.2687225323009501,0.23871032398437206,0.02341281767237618,0.04373532615603177,0.0,2.3257302726588644e-05,0.0,2.5417250863509526,0.8180417467164371,1.2771645733180836,0.0,0.0,0.1884717373057684,0.005010218404559132,0.0023733521085534475,0.0,0.0013706455770247773,0.0,0.0,0.0,0.0,1.532967850629807e-05,0.0,0.09300404852366254,0.023062257321787964,0.005938059983031366,0.0,0.0,0.0,0.0,0.007653091007666568,0.0,0.0,0.0006352274484862978,0.0,0.1348584133110122,0.5368191018701236,0.02237637215391333,0.024786396316558424,0.2108718419806609,0.4629834078407324,0.1511922302130769,0.2919992458877714,0.0,0.029310652150086502,0.0,0.0,0.0,0.0,1.5872284858377157,0.0,0.0,0.046558839477114075,0.35853477750348867,0.0,0.010720621805233619,0.0,0.1311878072905856,0.0,0.0,0.01611374576683397,0.0,0.0,0.0,0.07858814261926077,0.0,0.07356801178040176,0.0,0.10485796141162736,0.0,8.83009636489372e-05
2014,2,Indicador de calidad por riesgo,0.10813376180947556,0.11633090425538438,0.03176823401293538,0.07653337095471996,0.054753107465122,0.05554953056943232,0.10407346102062011,0.08397446388267947,0.018557586785045363,0.05250998147562169,0.07745397643140887,0.06684241753958117,0.029345261507230134,0.020824242436823848,0.08058092995821421,0.06037856464882764,0.07859269578505389,0.008776783559110388,0.057176806011883206,0.015356304615978218,0.06767014547526545,0.005584695646544992,0.06624824453516105,0.011060963526548503,0.01056287184705259,0.11045804490950005,0.031404121671718875,0.020587426212628657,0.037713010536210394,0.046509576736601964,0.05473322710884275,0.022558659808996403,0.05847353892554899,0.03500028432401036,0.03129814402687971,0.04927021447511218,0.038974697339547254,0.052010514300046065,0.028269654485517114,0.02166265262474317,0.08244670065069958,0.04308127237792985,0.06465655091924746,0.04416238009436388,0.03917184614424405,0.03710215705735853,0.03523408582456637,0.017601857553675635,0.023213373165599908,0.001698821218185818,0.03155314337935365,0.05917277776051929,0.0,0.21280402540732116,0.018463968655007178,0.03818373859402044,0.044440228244072136,0.015283033210380534,0.08664513446550347,0.016803135490367067,0.04927939410768196,0.06309572503539354,0.056391296930300344,0.06555287176474253,0.08374288407331466,0.013960532803889642,0.1085333209745373,0.05714768778826077,0.08418809919258917,0.017893833639315484,0.08929472563900717,0.04511687554368555,0.09839182404459018,0.002597156375263758,0.04070276858907959,0.046731857583532196,0.04722739270701226,0.07600530405698318,0.0610503021157146,0.029571303378242594,0.012309155417245025,0.06118622540578508,0.03604623444576433,0.01860915501291608,0.07571726421350308,0.0598121723499909,0.02613495491597382,0.019943957047870074
2014,2,Indicador de calidad por riesgo con castigos,0.011140269296987271,0.038000693210772,0.0034806159703746073,0.03926962295863352,0.0371317039452701,0.03504403735405013,0.020191973044795617,0.012481670679193254,0.003803827406586524,0.045264472872370363,0.06620616885739415,0.02290787831976828,0.029992951259383786,0.0538903184594219,0.07571811822043156,0.04668586105659465,0.000425144019729489,0.001291702594117565,0.06723655038262612,0.051508939653640035,0.0268876341926083,0.0013596369989702572,0.013014400345916367,0.0034338549772832414,0.036773745591925484,0.07267672578053813,1.7350823996587942e-11,0.005159644748782676,0.0022406887103460027,0.010141393253595716,0.020798309140734616,0.017962294899016018,0.00039286271347689926,0.013843297879025817,0.023113114402273146,0.0024595934719971236,0.002466465320338415,0.056973693720627105,1.307669605030214e-13,0.013240361697657056,0.022707507374230645,5.463979161261482e-13,0.038327892493566176,0.0001030747753137462,0.0003966142067463404,0.023081865697857376,0.011197348269126313,0.03645598253788512,0.00147698528280345,0.0004666953040537373,0.01618767934700047,0.0004231700371601668,0.0,0.027349167252534192,0.015492315134883394,0.0389945609664661,0.00874265341239418,0.005462693625617744,0.01842062145684168,0.0030087716494647003,0.06980941861344954,0.02047726928650633,0.008827549320160598,0.014586321513377286,0.030272064034891865,0.0014328089482795261,0.00851277806674498,0.007378863612877831,0.022144731816544184,0.02250380389924762,0.011712944886751698,1.967140453893013e-11,0.019864699803868166,2.923634848496097e-05,0.008581405435471047,0.022904558841238612,0.0016085751632232714,0.055675897588265126,0.10083897399941398,0.006763014340332159,0.0010514545695593123,0.045512573589772294,0.0007709086293323969,0.008638381001571846,0.07203168104119817,0.08799074373327723,0.008085201697959758,0.0038712044445026613
2014,3,Indicador de Cobertura de la Cartera Total en Riesgo,0.005514054197110623,0.0011569171431300353,0.0,0.016878340847141446,0.0,0.004178775910728072,0.0,0.0,0.008393814761617822,0.036474535141001935,0.0,0.00023915368499448876,0.020114027998085846,0.3109656054905446,0.028141663339025933,1.336412772543317,7.603220158850204e-05,0.280251597169521,0.244215990291412,0.02228730376090747,0.058088905049911745,0.0,1.1684408752068168e-05,0.0,2.302941113854691,0.820868465395956,1.2238987872686653,0.0,0.0,0.18103943692820304,0.0047082572214766595,0.009615589395999755,0.0,0.0012694033564466124,0.0,0.0,0.0,0.0,1.3306810465152654e-05,0.0,0.0962727859602338,0.026885986466823636,0.0070387228168587715,0.0,0.0014934839208522771,0.0,0.0,0.007454802129505058,0.0,0.0,0.0005943592310163738,0.0,0.16453823233527154,0.5228135103600329,0.025175221306768577,0.014376844433705512,0.2081193368335195,0.552358810220368,0.17657527803085393,0.28933049149968765,0.0,0.029270620652866747,0.0,0.0,0.0,0.0,1.6010851031755686,0.0,0.0,0.011792146012878535,0.35146964118506,0.0,0.0,0.0,0.13882867095417342,0.0,0.0,0.015918184738245186,0.0,0.0,0.0,0.08318250102326717,0.0,0.07563298359545982,0.0,0.1611573530120585,0.0,8.32122562546309e-05
2014,3,Indicador de calidad por riesgo,0.10741959863358862,0.10878888188919981,0.028224723778240292,0.08944815915667241,0.049022422135032565,0.05330507626176541,0.12248814674350754,0.0778929848542036,0.02267327357478223,0.04510154066184334,0.064884401970953,0.05407526606011782,0.03795817777413651,0.022342931148838754,0.08601141488071745,0.08335406936592062,0.07850575579608368,0.008801915534487946,0.05712505366890529,0.02464537258390585,0.046392747018865185,0.005060993337153058,0.05803180982657173,0.012585746179134497,0.013047210156036868,0.08399963032640569,0.025617328567265434,0.02080204368485758,0.03327242806618445,0.048766841193120365,0.049419735441751995,0.036918761592936875,0.08598091919450676,0.03227358631822008,0.0311239936638906,0.046977727941581594,0.03114712370349428,0.049596062908544715,0.040089620241700444,0.01619276173428791,0.07654976062431511,0.043378703310220694,0.04852431902394987,0.041417758112740746,0.038936001310003035,0.0,0.03551945869874743,0.015470759039370577,0.02409098910811892,0.0011373217721519766,0.02778068289850449,0.05960711026048829,0.007815029120855695,0.27074441537631055,0.02201827678356369,0.04002984925927519,0.03524654535895694,0.018951340797482747,0.09252494882141771,0.01656585808924745,0.04750348452166618,0.058434250261952675,0.04860482055309875,0.05586489261030927,0.06670890796679209,0.029252885526212122,0.07139558041811757,0.053956049044257055,0.0734077707321148,0.019724829691714095,0.08567255889156655,0.04848737922509939,0.0,0.0005298826281203496,0.047982467305528714,0.04398177141443553,0.04477473474729423,0.09085743301617191,0.06630483287091146,0.0,0.015580713968851481,0.0684924225051352,0.03143561882557473,0.017551651999348546,0.07664677945208946,0.0604973365542155,0.020226010923104745,0.018593112425699637
2014,3,Indicador de calidad por riesgo con castigos,0.011052695486614696,0.03786428826208088,0.003402895031647612,0.03921421263312745,0.03680982142273758,0.03381919594293407,0.020278630876750324,0.012380245855882193,0.0037529863296710806,0.0506032902446448,0.06510946183913144,0.022665094500552325,0.02964757901112523,0.05334588822823015,0.07585780058344391,0.04652503831236099,0.00042386527918977335,0.0013383191495840317,0.06628608448930835,0.05106821157568707,0.04440062860441858,0.001355105569512044,0.012943668123597072,0.0033989120765811976,0.031620171432161524,0.07063266830183641,1.3295139410840537e-11,0.005088567827027862,0.0022708661353574564,0.00979876085596776,0.02019277356925347,0.01784047307252116,0.00039550104889072456,0.013518784532559707,0.024772556075803757,0.0017490695481330344,0.002388703071610207,0.05616197325707936,1.8490282109737764e-13,0.01323956882547894,0.022582678336095396,5.500508286564034e-13,0.038533508065956665,0.00010249570835198735,0.0003952120972750448,0.0,0.010945299705187638,0.03614338128281063,0.0014691926464551572,0.0004652828344220174,0.015929206761287187,0.00042239264894899773,6.293601273650466e-12,0.02681852883852598,0.015415362010071536,0.038183422703252264,0.008734906734095611,0.005479955455918082,0.01866375008999779,0.002934296661929019,0.06799088463560249,0.019757436100786837,0.008577408743066133,0.014369089585609954,0.029490535310774037,0.0014963865765727886,0.02862992455997348,0.007292174578505619,0.028311113530790084,0.022496613917816932,0.011620873036821036,2.0931415116748684e-11,0.0,2.818713740975193e-05,0.008172860893335694,0.022626468113491574,0.0015857124052904056,0.05645046853973509,0.1011283324433112,0.0,0.0010326856198099293,0.04485069539742598,0.0007634571974760916,0.00783222629680997,0.07092576712291007,0.08989809209465009,0.00796526815185193,0.00391322689805017
2014,4,Indicador de Cobertura de la Cartera Total en Riesgo,0.005514054197110623,0.0011569171431300353,0.0,0.244215990291412,0.0015636544881979719,0.05725209335838393,0.004510233900210559,0.046750965192031604,0.0,0.0012694033564466124,0.0004070212684895169,0.007034693399445401,0.0,0.0,0.42572573847019113,2.302941113854691,7.603220158850204e-05,0.005029111743087225,0.280251597169521,0.02228730376090747,0.058088905049911745,0.16453823233527154,0.13882867095417342,0.001094908291468849,0.00918839061321143,0.0047082572214766595,0.0024047219134434336,0.0,0.0,0.0751042000865774,0.0,0.0013658808865656931,0.0,8.32122562546309e-05,0.0,0.0,0.05668575741995748,0.0,1.3306810465152654e-05,0.0,1.1684408752068168e-05,0.026885986466823636,0.0,0.0,0.0,0.3109656054905446,0.0,0.020114027998085846,0.0,0.0,0.0,0.0,0.2929281781360887,0.0,0.011792146012878535,0.0,0.2081193368335195,0.036474535141001935,0.003048573024796977,2.4024236046089844,0.0,0.9099271592945377,0.0,0.0005344259060021619,0.0,0.26744718213899016,0.0010620720682561467,0.0,0.023255983749930407,0.0,0.016878340847141446,0.0,0.0,0.012456465049673121,1.2238987872686653,0.0,0.0,0.0962727859602338,0.0,0.0,0.0,0.08318250102326717,0.015918184738245186,0.07563298359545982,0.0,0.1611573530120585,0.0,0.0
